idx,name,n_qubits,backend,backend_qubits,seed,shots,ref_shots,final_tvd,final_hf,grade,stop_cp_paper,stop_shots_paper,stop_correct_paper,stop_cp_tvd_only,stop_correct_tvd_only,transpiled_depth,transpiled_2q,sim_s,qiskit,qiskit_aer,qiskit_ibm_runtime
5,GHZ-5,5,FakeGuadalupeV2,16,8,1024,102,0.0967,0.9029,PASS,,,CORRECT,,CORRECT,8,4,0.1,2.3.1,0.17.2,0.46.1
5,GHZ-5,5,FakeGuadalupeV2,16,9,1024,102,0.1143,0.8846,PASS,,,CORRECT,,CORRECT,8,4,0.1,2.3.1,0.17.2,0.46.1
5,GHZ-5,5,FakeGuadalupeV2,16,10,1024,102,0.1221,0.8779,PASS,,,CORRECT,,CORRECT,8,4,0.1,2.3.1,0.17.2,0.46.1
5,GHZ-5,5,FakeGuadalupeV2,16,11,1024,102,0.1055,0.8941,PASS,,,CORRECT,,CORRECT,8,4,0.1,2.3.1,0.17.2,0.46.1
5,GHZ-5,5,FakeGuadalupeV2,16,12,1024,102,0.1016,0.8984,PASS,,,CORRECT,,CORRECT,8,4,0.1,2.3.1,0.17.2,0.46.1
5,GHZ-5,5,FakeGuadalupeV2,16,13,1024,102,0.1094,0.8888,PASS,,,CORRECT,,CORRECT,8,4,0.1,2.3.1,0.17.2,0.46.1
5,GHZ-5,5,FakeGuadalupeV2,16,14,1024,102,0.1094,0.8898,PASS,,,CORRECT,,CORRECT,8,4,0.1,2.3.1,0.17.2,0.46.1
5,GHZ-5,5,FakeGuadalupeV2,16,15,1024,102,0.1074,0.8917,PASS,,,CORRECT,,CORRECT,8,4,0.1,2.3.1,0.17.2,0.46.1
5,GHZ-5,5,FakeGuadalupeV2,16,16,1024,102,0.0986,0.901,PASS,,,CORRECT,,CORRECT,8,4,0.1,2.3.1,0.17.2,0.46.1
5,GHZ-5,5,FakeGuadalupeV2,16,17,1024,102,0.1055,0.8945,PASS,,,CORRECT,,CORRECT,8,4,0.1,2.3.1,0.17.2,0.46.1
5,GHZ-5,5,FakeGuadalupeV2,16,18,1024,102,0.1162,0.8838,PASS,,,CORRECT,,CORRECT,8,4,0.1,2.3.1,0.17.2,0.46.1
5,GHZ-5,5,FakeGuadalupeV2,16,19,1024,102,0.0996,0.899,PASS,,,CORRECT,,CORRECT,8,4,0.1,2.3.1,0.17.2,0.46.1
6,GHZ-6,6,FakeGuadalupeV2,16,0,128,100,0.1797,0.8198,PASS,,,CORRECT,,CORRECT,9,5,0.1,2.3.1,0.17.2,0.46.1
6,GHZ-6,6,FakeGuadalupeV2,16,1,128,100,0.2109,0.7886,PASS,,,CORRECT,,CORRECT,9,5,0.1,2.3.1,0.17.2,0.46.1
