idx,backend,seed,checkpoint,shots,tvd,hf,d_tvd,d_hf
3,FakeAlgiers,6,7,2800,0.0232,0.9768,0.0007,0.0007
3,FakeAlgiers,6,8,3200,0.0231,0.9769,0.0001,0.0001
3,FakeAlgiers,6,9,3600,0.0225,0.9775,0.0006,0.0006
3,FakeAlgiers,6,10,4000,0.0218,0.9782,0.0007,0.0007
3,FakeAlgiers,7,1,400,0.0175,0.9825,1.0,1.0
3,FakeAlgiers,7,2,800,0.015,0.985,0.0025,0.0025
3,FakeAlgiers,7,3,1200,0.0158,0.9842,0.0008,0.0008
3,FakeAlgiers,7,4,1600,0.0175,0.9825,0.0017,0.0017
3,FakeAlgiers,7,5,2000,0.0175,0.9825,0.0,0.0
3,FakeAlgiers,7,6,2400,0.02,0.98,0.0025,0.0025
3,FakeAlgiers,7,7,2800,0.02,0.98,0.0,0.0
3,FakeAlgiers,7,8,3200,0.0197,0.9803,0.0003,0.0003
3,FakeAlgiers,7,9,3600,0.02,0.98,0.0003,0.0003
3,FakeAlgiers,7,10,4000,0.0202,0.9797,0.0002,0.0003
3,FakeAlgiers,8,1,400,0.01,0.99,1.0,1.0
3,FakeAlgiers,8,2,800,0.0138,0.9862,0.0038,0.0038
3,FakeAlgiers,8,3,1200,0.0158,0.9842,0.0021,0.0021
3,FakeAlgiers,8,4,1600,0.0175,0.9825,0.0017,0.0017
3,FakeAlgiers,8,5,2000,0.018,0.982,0.0005,0.0005
3,FakeAlgiers,8,6,2400,0.0188,0.9813,0.0008,0.0008
3,FakeAlgiers,8,7,2800,0.0207,0.9793,0.002,0.002
3,FakeAlgiers,8,8,3200,0.0219,0.9781,0.0012,0.0012
3,FakeAlgiers,8,9,3600,0.0222,0.9778,0.0003,0.0003
3,FakeAlgiers,8,10,4000,0.0215,0.9785,0.0007,0.0007
3,FakeAlgiers,9,1,400,0.02,0.98,1.0,1.0
3,FakeAlgiers,9,2,800,0.0238,0.9762,0.0038,0.0038
3,FakeAlgiers,9,3,1200,0.0217,0.9783,0.0021,0.0021
3,FakeAlgiers,9,4,1600,0.0219,0.9781,0.0002,0.0002
3,FakeAlgiers,9,5,2000,0.022,0.978,0.0001,0.0001
3,FakeAlgiers,9,6,2400,0.0233,0.9767,0.0013,0.0013
3,FakeAlgiers,9,7,2800,0.0221,0.9779,0.0012,0.0012
3,FakeAlgiers,9,8,3200,0.0222,0.9778,0.0,0.0
3,FakeAlgiers,9,9,3600,0.0233,0.9767,0.0011,0.0011
3,FakeAlgiers,9,10,4000,0.022,0.978,0.0013,0.0013
3,FakeAlgiers,10,1,400,0.0225,0.9775,1.0,1.0
3,FakeAlgiers,10,2,800,0.0212,0.9788,0.0012,0.0012
3,FakeAlgiers,10,3,1200,0.02,0.98,0.0012,0.0013
3,FakeAlgiers,10,4,1600,0.0219,0.9781,0.0019,0.0019
3,FakeAlgiers,10,5,2000,0.0195,0.9805,0.0024,0.0024
3,FakeAlgiers,10,6,2400,0.0179,0.9821,0.0016,0.0016
3,FakeAlgiers,10,7,2800,0.0171,0.9829,0.0008,0.0008
3,FakeAlgiers,10,8,3200,0.0178,0.9822,0.0007,0.0007
3,FakeAlgiers,10,9,3600,0.0189,0.9811,0.0011,0.0011
3,FakeAlgiers,10,10,4000,0.02,0.98,0.0011,0.0011
3,FakeAlgiers,11,1,400,0.025,0.975,1.0,1.0
3,FakeAlgiers,11,2,800,0.025,0.975,0.0,0.0
3,FakeAlgiers,11,3,1200,0.0225,0.9775,0.0025,0.0025
3,FakeAlgiers,11,4,1600,0.0194,0.9806,0.0031,0.0031
3,FakeAlgiers,11,5,2000,0.018,0.982,0.0014,0.0014
3,FakeAlgiers,11,6,2400,0.02,0.98,0.002,0.002
3,FakeAlgiers,11,7,2800,0.0211,0.9789,0.0011,0.0011
3,FakeAlgiers,11,8,3200,0.0209,0.9791,0.0001,0.0001
3,FakeAlgiers,11,9,3600,0.0222,0.9778,0.0013,0.0013
3,FakeAlgiers,11,10,4000,0.0218,0.9782,0.0005,0.0005
3,FakeAlgiers,12,1,400,0.0225,0.9775,1.0,1.0
3,FakeAlgiers,12,2,800,0.0188,0.9813,0.0037,0.0037
3,FakeAlgiers,12,3,1200,0.0208,0.9792,0.0021,0.0021
3,FakeAlgiers,12,4,1600,0.0225,0.9775,0.0017,0.0017
3,FakeAlgiers,12,5,2000,0.021,0.979,0.0015,0.0015
3,FakeAlgiers,12,6,2400,0.02,0.98,0.001,0.001
3,FakeAlgiers,12,7,2800,0.0182,0.9818,0.0018,0.0018
3,FakeAlgiers,12,8,3200,0.0184,0.9816,0.0002,0.0002
