idx,backend,seed,checkpoint,shots,tvd,hf,d_tvd,d_hf
1,FakeAlgiers,39,4,9828,0.0168,0.9832,0.0003,0.0003
1,FakeAlgiers,39,5,12285,0.0177,0.9822,0.001,0.001
1,FakeAlgiers,39,6,14742,0.0183,0.9817,0.0006,0.0006
1,FakeAlgiers,39,7,17199,0.0181,0.9819,0.0002,0.0002
1,FakeAlgiers,39,8,19656,0.0179,0.9821,0.0003,0.0003
1,FakeAlgiers,39,9,22113,0.0176,0.9824,0.0003,0.0003
1,FakeAlgiers,39,10,24576,0.0173,0.9827,0.0003,0.0003
1,FakeAlgiers,40,1,2457,0.0169,0.9849,1.0,1.0
1,FakeAlgiers,40,2,4914,0.0234,0.9819,0.0065,0.003
1,FakeAlgiers,40,3,7371,0.0244,0.9817,0.0009,0.0002
1,FakeAlgiers,40,4,9828,0.018,0.9819,0.0063,0.0002
1,FakeAlgiers,40,5,12285,0.0177,0.9822,0.0003,0.0003
1,FakeAlgiers,40,6,14742,0.0181,0.9818,0.0004,0.0004
1,FakeAlgiers,40,7,17199,0.0174,0.9825,0.0007,0.0007
1,FakeAlgiers,40,8,19656,0.0177,0.9823,0.0003,0.0003
1,FakeAlgiers,40,9,22113,0.0179,0.9821,0.0002,0.0002
1,FakeAlgiers,40,10,24576,0.0181,0.9819,0.0002,0.0002
1,FakeAlgiers,41,1,2457,0.0187,0.9812,1.0,1.0
1,FakeAlgiers,41,2,4914,0.0193,0.9806,0.0006,0.0006
1,FakeAlgiers,41,3,7371,0.0191,0.9808,0.0002,0.0002
1,FakeAlgiers,41,4,9828,0.0181,0.9824,0.001,0.0016
1,FakeAlgiers,41,5,12285,0.0177,0.9823,0.0004,0.0001
1,FakeAlgiers,41,6,14742,0.0182,0.9818,0.0005,0.0005
1,FakeAlgiers,41,7,17199,0.0181,0.9819,0.0001,0.0001
1,FakeAlgiers,41,8,19656,0.0183,0.9817,0.0002,0.0002
1,FakeAlgiers,41,9,22113,0.0183,0.9817,0.0,0.0
1,FakeAlgiers,41,10,24576,0.0183,0.9817,0.0,0.0
1,FakeAlgiers,42,1,2457,0.0161,0.9865,1.0,1.0
1,FakeAlgiers,42,2,4914,0.0161,0.9839,0.0,0.0026
1,FakeAlgiers,42,3,7371,0.0174,0.9826,0.0013,0.0013
1,FakeAlgiers,42,4,9828,0.0174,0.9826,0.0,0.0
1,FakeAlgiers,42,5,12285,0.017,0.983,0.0004,0.0004
1,FakeAlgiers,42,6,14742,0.0176,0.9824,0.0006,0.0006
