idx,backend,seed,checkpoint,shots,tvd,hf,d_tvd,d_hf
2,FakeTorino,14,2,1638,0.2326,0.7671,0.0006,0.0012
2,FakeTorino,14,3,2457,0.2393,0.7603,0.0067,0.0068
2,FakeTorino,14,4,3276,0.2381,0.7617,0.0012,0.0014
2,FakeTorino,14,5,4095,0.2371,0.7627,0.001,0.0009
2,FakeTorino,14,6,4914,0.2369,0.763,0.0002,0.0003
2,FakeTorino,14,7,5733,0.2346,0.7653,0.0023,0.0023
2,FakeTorino,14,8,6552,0.2367,0.7632,0.0021,0.0021
2,FakeTorino,14,9,7371,0.234,0.7659,0.0027,0.0027
2,FakeTorino,14,10,8192,0.2346,0.7653,0.0006,0.0006
2,FakeTorino,15,1,819,0.2332,0.7665,1.0,1.0
2,FakeTorino,15,2,1638,0.2259,0.7741,0.0073,0.0076
2,FakeTorino,15,3,2457,0.23,0.77,0.0041,0.0041
2,FakeTorino,15,4,3276,0.2326,0.7674,0.0026,0.0026
2,FakeTorino,15,5,4095,0.2361,0.7639,0.0035,0.0035
2,FakeTorino,15,6,4914,0.2352,0.7647,0.0009,0.0009
2,FakeTorino,15,7,5733,0.2325,0.7674,0.0027,0.0027
2,FakeTorino,15,8,6552,0.2285,0.7715,0.004,0.0041
2,FakeTorino,15,9,7371,0.2283,0.7716,0.0002,0.0001
2,FakeTorino,15,10,8192,0.2285,0.7714,0.0002,0.0002
2,FakeTorino,16,1,819,0.2527,0.7471,1.0,1.0
2,FakeTorino,16,2,1638,0.2357,0.7643,0.0171,0.0173
2,FakeTorino,16,3,2457,0.2361,0.7639,0.0004,0.0004
2,FakeTorino,16,4,3276,0.2338,0.7661,0.0022,0.0022
2,FakeTorino,16,5,4095,0.2352,0.7648,0.0013,0.0013
2,FakeTorino,16,6,4914,0.2336,0.7664,0.0015,0.0016
2,FakeTorino,16,7,5733,0.233,0.767,0.0006,0.0006
2,FakeTorino,16,8,6552,0.2338,0.7662,0.0008,0.0008
2,FakeTorino,16,9,7371,0.2336,0.7664,0.0002,0.0002
2,FakeTorino,16,10,8192,0.2307,0.7693,0.0029,0.0029
2,FakeTorino,17,1,819,0.2161,0.7834,1.0,1.0
2,FakeTorino,17,2,1638,0.2161,0.7839,0.0,0.0005
2,FakeTorino,17,3,2457,0.2234,0.7765,0.0073,0.0073
2,FakeTorino,17,4,3276,0.2222,0.7778,0.0012,0.0012
2,FakeTorino,17,5,4095,0.2244,0.7756,0.0022,0.0022
2,FakeTorino,17,6,4914,0.2298,0.7702,0.0053,0.0053
2,FakeTorino,17,7,5733,0.2287,0.7713,0.0011,0.0011
2,FakeTorino,17,8,6552,0.2291,0.7709,0.0004,0.0004
2,FakeTorino,17,9,7371,0.229,0.771,0.0001,0.0001
2,FakeTorino,17,10,8192,0.2286,0.7714,0.0004,0.0004
2,FakeTorino,18,1,819,0.2515,0.7476,1.0,1.0
2,FakeTorino,18,2,1638,0.2295,0.7702,0.022,0.0225
2,FakeTorino,18,3,2457,0.2365,0.7632,0.0069,0.007
2,FakeTorino,18,4,3276,0.2329,0.7667,0.0036,0.0035
2,FakeTorino,18,5,4095,0.2325,0.7671,0.0004,0.0004
2,FakeTorino,18,6,4914,0.2322,0.7675,0.0003,0.0003
2,FakeTorino,18,7,5733,0.228,0.7718,0.0042,0.0043
2,FakeTorino,18,8,6552,0.2288,0.771,0.0008,0.0008
2,FakeTorino,18,9,7371,0.227,0.7729,0.0018,0.0019
2,FakeTorino,18,10,8192,0.2273,0.7726,0.0003,0.0004
