run_id,wall_time,mode,bitfile,wns_ns,software_commit,workload,workload_id,repeat,status,exclusion_reason,n_circuits,shots,rps,n_active_ch,per_shot_us,qpu_ms,t_start_ns,t_end_ns,elapsed_ms,cmd_bytes_logical,cmd_bytes_transferred,readout_bytes,send_block_us_max,send_block_us_total,seamless,tag,pool_tables,n_groups,cnr,cnr_wait_cycles,note,loop_n,interval_us,period_us,period_src,calib_n,cmd_bytes_max,n_units,n_segments,seg_dur_us
c3_14q_physcal1-c3-phys1_n101000-r-1-1788334682,2026-09-02T00:38:02,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys1_n101000,-1,ok,,1,1,101000,1,10468448.00,10468.4480,331705530376358,331715998794048,10468.41769,160,33024,808000,898,46683,1,c3_14q_physcal1,0,1,0,0,calib block=2 seq=8,101000,100.000,103.6480,compile,101000,160,,,
c3_14q_physcal1-c3-phys1_n101000-r0-1788334693,2026-09-02T00:38:13,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys1_n101000,0,ok,,1,1,101000,1,10468448.00,10468.4480,331716043975160,331726512361020,10468.38586,160,33024,808000,491,45158,1,c3_14q_physcal1,0,1,0,0,calib block=2 seq=8,101000,100.000,103.6480,compile,101000,160,,,
c3_14q_physcal1-c3-phys3_n3970-r-1-1788334704,2026-09-02T00:38:24,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys3_n3970,-1,ok,,1,1,3970,1,7954482.56,7954.4826,331726992095718,331734944646466,7952.550748,160,33024,31760,507,5403,1,c3_14q_physcal1,0,1,0,0,calib block=0 seq=9,3970,2000.000,2003.6480,compile,3970,160,,,
c3_14q_physcal1-c3-phys3_n3970-r0-1788334712,2026-09-02T00:38:32,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys3_n3970,0,ok,,1,1,3970,1,7954482.56,7954.4826,331734986605396,331742939163474,7952.558078,160,33024,31760,774,5740,1,c3_14q_physcal1,0,1,0,0,calib block=0 seq=9,3970,2000.000,2003.6480,compile,3970,160,,,
c3_14q_physcal1-c3-phys3_n1000-r-1-1788334720,2026-09-02T00:38:40,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys3_n1000,-1,ok,,1,1,1000,1,2003648.00,2003.6480,331743412481788,331745414243959,2001.762171,160,33024,8000,1616,2818,1,c3_14q_physcal1,0,1,0,0,calib block=0 seq=10,1000,2000.000,2003.6480,compile,1000,160,,,
c3_14q_physcal1-c3-phys3_n1000-r0-1788334722,2026-09-02T00:38:42,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys3_n1000,0,ok,,1,1,1000,1,2003648.00,2003.6480,331745458165448,331747459918209,2001.752761,160,33024,8000,529,1715,1,c3_14q_physcal1,0,1,0,0,calib block=0 seq=10,1000,2000.000,2003.6480,compile,1000,160,,,
c3_14q_physcal1-c3-phys3_n6941-r-1-1788334725,2026-09-02T00:38:45,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys3_n6941,-1,ok,,1,1,6941,1,13907320.77,13907.3208,331747943811838,331761849220074,13905.408236,160,33024,55528,713,9766,1,c3_14q_physcal1,0,1,0,0,calib block=0 seq=11,6941,2000.000,2003.6480,compile,6941,160,,,
c3_14q_physcal1-c3-phys3_n6941-r0-1788334739,2026-09-02T00:38:59,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys3_n6941,0,ok,,1,1,6941,1,13907320.77,13907.3208,331761892985292,331775798387547,13905.402255,160,33024,55528,509,9508,1,c3_14q_physcal1,0,1,0,0,calib block=0 seq=11,6941,2000.000,2003.6480,compile,6941,160,,,
c3_14q_physcal1-c3-phys3_n3970-r-1-1788334753,2026-09-02T00:39:13,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys3_n3970,-1,ok,,1,1,3970,1,7954482.56,7954.4826,331776265395438,331784217954246,7952.558808,160,33024,31760,746,5889,1,c3_14q_physcal1,0,1,0,0,calib block=1 seq=12,3970,2000.000,2003.6480,compile,3970,160,,,
c3_14q_physcal1-c3-phys3_n3970-r0-1788334761,2026-09-02T00:39:21,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys3_n3970,0,ok,,1,1,3970,1,7954482.56,7954.4826,331784264754784,331792217312872,7952.558088,160,33024,31760,110,5197,1,c3_14q_physcal1,0,1,0,0,calib block=1 seq=12,3970,2000.000,2003.6480,compile,3970,160,,,
