run_id,wall_time,mode,bitfile,wns_ns,software_commit,workload,workload_id,repeat,status,exclusion_reason,n_circuits,shots,rps,n_active_ch,per_shot_us,qpu_ms,t_start_ns,t_end_ns,elapsed_ms,cmd_bytes_logical,cmd_bytes_transferred,readout_bytes,send_block_us_max,send_block_us_total,seamless,tag,pool_tables,n_groups,cnr,cnr_wait_cycles,note
std_14q_real1-std-rand30_t0-r4-1788152879,2026-08-30T22:07:59,std,build_0071783e_20260829023649,0.002,493d60f,batch,rand30_t0,4,ok,,30,1024;1024;400;10000;4000;4000;8192;4000;10000;4000;4000;1000;1000;4000;10000;4000;128;500;1000;1024;4000;1024;400;4000;24576;1000;8192;1024;400;4000,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,6;5;14;1;2;2;4;12;12;12;12;3;3;2;12;12;6;4;2;6;12;4;14;12;2;5;4;6;14;12,59.48;18.92;50.12;5.43;8.58;8.58;14.84;42.85;43.24;42.85;42.85;14.50;14.50;8.58;43.24;42.85;21.10;26.47;8.94;59.48;42.85;17.12;50.12;42.85;8.58;17.66;14.84;59.48;50.12;42.85,3027.4219,149902123236759,149906807685781,4684.449022,85216,2365968,12526272,0,0,,std_14q_real1,,,,,
std_14q_real1-std-rand30_t1-r-1-1788152884,2026-08-30T22:08:04,std,build_0071783e_20260829023649,0.002,493d60f,batch,rand30_t1,-1,ok,,30,400;1024;10000;4000;4000;4000;1000;400;32;8192;10000;1000;24576;1000;8192;4000;1024;1024;500;1024;1024;1024;1024;4000;1024;1000;1024;1024;4000;128,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,14;3;12;2;12;12;3;14;8;4;12;3;2;2;4;12;4;3;4;5;4;5;6;2;4;2;4;3;2;6,50.12;12.06;43.24;8.58;42.85;42.85;14.50;50.12;27.36;14.84;43.24;14.50;8.58;8.94;14.84;42.85;17.12;12.06;26.47;17.97;17.12;18.92;59.48;8.58;17.12;8.94;17.12;12.06;8.58;21.10,2245.8436,149907973843384,149911533676848,3559.833464,56720,1878208,9389568,0,0,,std_14q_real1,,,,,
std_14q_real1-std-rand30_t1-r0-1788152888,2026-08-30T22:08:08,std,build_0071783e_20260829023649,0.002,493d60f,batch,rand30_t1,0,ok,,30,400;1024;10000;4000;4000;4000;1000;400;32;8192;10000;1000;24576;1000;8192;4000;1024;1024;500;1024;1024;1024;1024;4000;1024;1000;1024;1024;4000;128,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,14;3;12;2;12;12;3;14;8;4;12;3;2;2;4;12;4;3;4;5;4;5;6;2;4;2;4;3;2;6,50.12;12.06;43.24;8.58;42.85;42.85;14.50;50.12;27.36;14.84;43.24;14.50;8.58;8.94;14.84;42.85;17.12;12.06;26.47;17.97;17.12;18.92;59.48;8.58;17.12;8.94;17.12;12.06;8.58;21.10,2245.8436,149912090014433,149915650569774,3560.555341,56720,1878208,9389568,0,0,,std_14q_real1,,,,,
std_14q_real1-std-rand30_t1-r1-1788152892,2026-08-30T22:08:12,std,build_0071783e_20260829023649,0.002,493d60f,batch,rand30_t1,1,ok,,30,400;1024;10000;4000;4000;4000;1000;400;32;8192;10000;1000;24576;1000;8192;4000;1024;1024;500;1024;1024;1024;1024;4000;1024;1000;1024;1024;4000;128,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,14;3;12;2;12;12;3;14;8;4;12;3;2;2;4;12;4;3;4;5;4;5;6;2;4;2;4;3;2;6,50.12;12.06;43.24;8.58;42.85;42.85;14.50;50.12;27.36;14.84;43.24;14.50;8.58;8.94;14.84;42.85;17.12;12.06;26.47;17.97;17.12;18.92;59.48;8.58;17.12;8.94;17.12;12.06;8.58;21.10,2245.8436,149916217694126,149919777099745,3559.405619,56720,1878208,9389568,0,0,,std_14q_real1,,,,,
std_14q_real1-std-rand30_t1-r2-1788152897,2026-08-30T22:08:17,std,build_0071783e_20260829023649,0.002,493d60f,batch,rand30_t1,2,ok,,30,400;1024;10000;4000;4000;4000;1000;400;32;8192;10000;1000;24576;1000;8192;4000;1024;1024;500;1024;1024;1024;1024;4000;1024;1000;1024;1024;4000;128,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,14;3;12;2;12;12;3;14;8;4;12;3;2;2;4;12;4;3;4;5;4;5;6;2;4;2;4;3;2;6,50.12;12.06;43.24;8.58;42.85;42.85;14.50;50.12;27.36;14.84;43.24;14.50;8.58;8.94;14.84;42.85;17.12;12.06;26.47;17.97;17.12;18.92;59.48;8.58;17.12;8.94;17.12;12.06;8.58;21.10,2245.8436,149920341875764,149923900171233,3558.295469,56720,1878208,9389568,0,0,,std_14q_real1,,,,,
std_14q_real1-std-rand30_t1-r3-1788152901,2026-08-30T22:08:21,std,build_0071783e_20260829023649,0.002,493d60f,batch,rand30_t1,3,ok,,30,400;1024;10000;4000;4000;4000;1000;400;32;8192;10000;1000;24576;1000;8192;4000;1024;1024;500;1024;1024;1024;1024;4000;1024;1000;1024;1024;4000;128,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,14;3;12;2;12;12;3;14;8;4;12;3;2;2;4;12;4;3;4;5;4;5;6;2;4;2;4;3;2;6,50.12;12.06;43.24;8.58;42.85;42.85;14.50;50.12;27.36;14.84;43.24;14.50;8.58;8.94;14.84;42.85;17.12;12.06;26.47;17.97;17.12;18.92;59.48;8.58;17.12;8.94;17.12;12.06;8.58;21.10,2245.8436,149924452779449,149928011003767,3558.224318,56720,1878208,9389568,0,0,,std_14q_real1,,,,,
std_14q_real1-std-rand30_t1-r4-1788152905,2026-08-30T22:08:25,std,build_0071783e_20260829023649,0.002,493d60f,batch,rand30_t1,4,ok,,30,400;1024;10000;4000;4000;4000;1000;400;32;8192;10000;1000;24576;1000;8192;4000;1024;1024;500;1024;1024;1024;1024;4000;1024;1000;1024;1024;4000;128,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,14;3;12;2;12;12;3;14;8;4;12;3;2;2;4;12;4;3;4;5;4;5;6;2;4;2;4;3;2;6,50.12;12.06;43.24;8.58;42.85;42.85;14.50;50.12;27.36;14.84;43.24;14.50;8.58;8.94;14.84;42.85;17.12;12.06;26.47;17.97;17.12;18.92;59.48;8.58;17.12;8.94;17.12;12.06;8.58;21.10,2245.8436,149928568850317,149932127043284,3558.192967,56720,1878208,9389568,0,0,,std_14q_real1,,,,,
std_14q_real1-std-rand30_t2-r-1-1788152909,2026-08-30T22:08:29,std,build_0071783e_20260829023649,0.002,493d60f,batch,rand30_t2,-1,ok,,30,1000;8192;500;1024;1024;10000;1024;1000;24576;1024;1024;1000;1000;4096;1024;8192;4096;8192;8192;400;1000;8192;8192;128;128;1024;4000;128;1024;4096,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,5;4;4;5;5;1;3;5;2;6;5;5;5;14;5;3;14;4;4;14;5;4;4;6;6;3;2;6;6;14,17.66;14.84;26.47;18.92;17.97;5.43;12.06;17.66;8.58;59.48;18.92;17.66;17.66;46.42;17.97;11.71;46.42;14.84;14.84;50.12;17.66;14.84;14.84;21.10;21.10;12.06;8.58;21.10;59.48;46.42,1925.6799,149932902539230,149936141890069,3239.350839,60320,1826704,7869888,0,0,,std_14q_real1,,,,,
std_14q_real1-std-rand30_t2-r0-1788152913,2026-08-30T22:08:33,std,build_0071783e_20260829023649,0.002,493d60f,batch,rand30_t2,0,ok,,30,1000;8192;500;1024;1024;10000;1024;1000;24576;1024;1024;1000;1000;4096;1024;8192;4096;8192;8192;400;1000;8192;8192;128;128;1024;4000;128;1024;4096,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,5;4;4;5;5;1;3;5;2;6;5;5;5;14;5;3;14;4;4;14;5;4;4;6;6;3;2;6;6;14,17.66;14.84;26.47;18.92;17.97;5.43;12.06;17.66;8.58;59.48;18.92;17.66;17.66;46.42;17.97;11.71;46.42;14.84;14.84;50.12;17.66;14.84;14.84;21.10;21.10;12.06;8.58;21.10;59.48;46.42,1925.6799,149936383783358,149939623136977,3239.353619,60320,1826704,7869888,0,0,,std_14q_real1,,,,,
std_14q_real1-std-rand30_t2-r1-1788152916,2026-08-30T22:08:36,std,build_0071783e_20260829023649,0.002,493d60f,batch,rand30_t2,1,ok,,30,1000;8192;500;1024;1024;10000;1024;1000;24576;1024;1024;1000;1000;4096;1024;8192;4096;8192;8192;400;1000;8192;8192;128;128;1024;4000;128;1024;4096,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,5;4;4;5;5;1;3;5;2;6;5;5;5;14;5;3;14;4;4;14;5;4;4;6;6;3;2;6;6;14,17.66;14.84;26.47;18.92;17.97;5.43;12.06;17.66;8.58;59.48;18.92;17.66;17.66;46.42;17.97;11.71;46.42;14.84;14.84;50.12;17.66;14.84;14.84;21.10;21.10;12.06;8.58;21.10;59.48;46.42,1925.6799,149939858663572,149943099138502,3240.47493,60320,1826704,7869888,0,0,,std_14q_real1,,,,,
std_14q_real1-std-rand30_t2-r2-1788152920,2026-08-30T22:08:40,std,build_0071783e_20260829023649,0.002,493d60f,batch,rand30_t2,2,ok,,30,1000;8192;500;1024;1024;10000;1024;1000;24576;1024;1024;1000;1000;4096;1024;8192;4096;8192;8192;400;1000;8192;8192;128;128;1024;4000;128;1024;4096,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,5;4;4;5;5;1;3;5;2;6;5;5;5;14;5;3;14;4;4;14;5;4;4;6;6;3;2;6;6;14,17.66;14.84;26.47;18.92;17.97;5.43;12.06;17.66;8.58;59.48;18.92;17.66;17.66;46.42;17.97;11.71;46.42;14.84;14.84;50.12;17.66;14.84;14.84;21.10;21.10;12.06;8.58;21.10;59.48;46.42,1925.6799,149943340050712,149946580513971,3240.463259,60320,1826704,7869888,0,0,,std_14q_real1,,,,,
std_14q_real1-std-rand30_t2-r3-1788152923,2026-08-30T22:08:43,std,build_0071783e_20260829023649,0.002,493d60f,batch,rand30_t2,3,ok,,30,1000;8192;500;1024;1024;10000;1024;1000;24576;1024;1024;1000;1000;4096;1024;8192;4096;8192;8192;400;1000;8192;8192;128;128;1024;4000;128;1024;4096,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,5;4;4;5;5;1;3;5;2;6;5;5;5;14;5;3;14;4;4;14;5;4;4;6;6;3;2;6;6;14,17.66;14.84;26.47;18.92;17.97;5.43;12.06;17.66;8.58;59.48;18.92;17.66;17.66;46.42;17.97;11.71;46.42;14.84;14.84;50.12;17.66;14.84;14.84;21.10;21.10;12.06;8.58;21.10;59.48;46.42,1925.6799,149946821728534,149950062731149,3241.002615,60320,1826704,7869888,0,0,,std_14q_real1,,,,,
std_14q_real1-std-rand30_t2-r4-1788152927,2026-08-30T22:08:47,std,build_0071783e_20260829023649,0.002,493d60f,batch,rand30_t2,4,ok,,30,1000;8192;500;1024;1024;10000;1024;1000;24576;1024;1024;1000;1000;4096;1024;8192;4096;8192;8192;400;1000;8192;8192;128;128;1024;4000;128;1024;4096,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,5;4;4;5;5;1;3;5;2;6;5;5;5;14;5;3;14;4;4;14;5;4;4;6;6;3;2;6;6;14,17.66;14.84;26.47;18.92;17.97;5.43;12.06;17.66;8.58;59.48;18.92;17.66;17.66;46.42;17.97;11.71;46.42;14.84;14.84;50.12;17.66;14.84;14.84;21.10;21.10;12.06;8.58;21.10;59.48;46.42,1925.6799,149950302947351,149953543074158,3240.126807,60320,1826704,7869888,0,0,,std_14q_real1,,,,,
std_14q_real1-std-rand30_t3-r-1-1788152931,2026-08-30T22:08:51,std,build_0071783e_20260829023649,0.002,493d60f,batch,rand30_t3,-1,ok,,30,1024;500;8192;1024;24576;1024;128;10000;4096;32;128;1000;32;1024;10000;1000;8192;1024;500;8192;400;10000;4096;1000;1000;24576;1000;32;400;8192,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,6;4;4;5;2;3;6;1;14;8;6;3;8;6;12;2;3;5;4;4;14;12;14;3;2;2;3;8;14;3,59.48;26.47;14.84;18.92;8.58;12.06;21.10;5.43;46.42;27.36;21.10;14.50;27.36;59.48;43.24;8.94;11.71;18.92;26.47;14.84;50.12;43.24;46.42;14.50;8.94;8.58;14.50;27.36;50.12;11.71,2465.2663,149954360295511,149958374822153,4014.526642,67600,1993856,10115968,0,0,,std_14q_real1,,,,,
std_14q_real1-std-rand30_t3-r0-1788152935,2026-08-30T22:08:55,std,build_0071783e_20260829023649,0.002,493d60f,batch,rand30_t3,0,ok,,30,1024;500;8192;1024;24576;1024;128;10000;4096;32;128;1000;32;1024;10000;1000;8192;1024;500;8192;400;10000;4096;1000;1000;24576;1000;32;400;8192,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,6;4;4;5;2;3;6;1;14;8;6;3;8;6;12;2;3;5;4;4;14;12;14;3;2;2;3;8;14;3,59.48;26.47;14.84;18.92;8.58;12.06;21.10;5.43;46.42;27.36;21.10;14.50;27.36;59.48;43.24;8.94;11.71;18.92;26.47;14.84;50.12;43.24;46.42;14.50;8.94;8.58;14.50;27.36;50.12;11.71,2465.2663,149958686148577,149962697151223,4011.002646,67600,1993856,10115968,0,0,,std_14q_real1,,,,,
std_14q_real1-std-rand30_t3-r1-1788152939,2026-08-30T22:08:59,std,build_0071783e_20260829023649,0.002,493d60f,batch,rand30_t3,1,ok,,30,1024;500;8192;1024;24576;1024;128;10000;4096;32;128;1000;32;1024;10000;1000;8192;1024;500;8192;400;10000;4096;1000;1000;24576;1000;32;400;8192,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,6;4;4;5;2;3;6;1;14;8;6;3;8;6;12;2;3;5;4;4;14;12;14;3;2;2;3;8;14;3,59.48;26.47;14.84;18.92;8.58;12.06;21.10;5.43;46.42;27.36;21.10;14.50;27.36;59.48;43.24;8.94;11.71;18.92;26.47;14.84;50.12;43.24;46.42;14.50;8.94;8.58;14.50;27.36;50.12;11.71,2465.2663,149963008409886,149967019497153,4011.087267,67600,1993856,10115968,0,0,,std_14q_real1,,,,,
std_14q_real1-std-rand30_t3-r2-1788152944,2026-08-30T22:09:04,std,build_0071783e_20260829023649,0.002,493d60f,batch,rand30_t3,2,ok,,30,1024;500;8192;1024;24576;1024;128;10000;4096;32;128;1000;32;1024;10000;1000;8192;1024;500;8192;400;10000;4096;1000;1000;24576;1000;32;400;8192,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,6;4;4;5;2;3;6;1;14;8;6;3;8;6;12;2;3;5;4;4;14;12;14;3;2;2;3;8;14;3,59.48;26.47;14.84;18.92;8.58;12.06;21.10;5.43;46.42;27.36;21.10;14.50;27.36;59.48;43.24;8.94;11.71;18.92;26.47;14.84;50.12;43.24;46.42;14.50;8.94;8.58;14.50;27.36;50.12;11.71,2465.2663,149967331365882,149971342666811,4011.300929,67600,1993856,10115968,0,0,,std_14q_real1,,,,,
std_14q_real1-std-rand30_t3-r3-1788152948,2026-08-30T22:09:08,std,build_0071783e_20260829023649,0.002,493d60f,batch,rand30_t3,3,ok,,30,1024;500;8192;1024;24576;1024;128;10000;4096;32;128;1000;32;1024;10000;1000;8192;1024;500;8192;400;10000;4096;1000;1000;24576;1000;32;400;8192,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,6;4;4;5;2;3;6;1;14;8;6;3;8;6;12;2;3;5;4;4;14;12;14;3;2;2;3;8;14;3,59.48;26.47;14.84;18.92;8.58;12.06;21.10;5.43;46.42;27.36;21.10;14.50;27.36;59.48;43.24;8.94;11.71;18.92;26.47;14.84;50.12;43.24;46.42;14.50;8.94;8.58;14.50;27.36;50.12;11.71,2465.2663,149971653626702,149975665891680,4012.264978,67600,1993856,10115968,0,0,,std_14q_real1,,,,,
std_14q_real1-std-rand30_t3-r4-1788152952,2026-08-30T22:09:12,std,build_0071783e_20260829023649,0.002,493d60f,batch,rand30_t3,4,ok,,30,1024;500;8192;1024;24576;1024;128;10000;4096;32;128;1000;32;1024;10000;1000;8192;1024;500;8192;400;10000;4096;1000;1000;24576;1000;32;400;8192,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,6;4;4;5;2;3;6;1;14;8;6;3;8;6;12;2;3;5;4;4;14;12;14;3;2;2;3;8;14;3,59.48;26.47;14.84;18.92;8.58;12.06;21.10;5.43;46.42;27.36;21.10;14.50;27.36;59.48;43.24;8.94;11.71;18.92;26.47;14.84;50.12;43.24;46.42;14.50;8.94;8.58;14.50;27.36;50.12;11.71,2465.2663,149975980779110,149979992504223,4011.725113,67600,1993856,10115968,0,0,,std_14q_real1,,,,,
std_14q_real1-std-rand30_t4-r-1-1788152957,2026-08-30T22:09:17,std,build_0071783e_20260829023649,0.002,493d60f,batch,rand30_t4,-1,ok,,30,128;500;1000;4096;32;1000;4096;24576;10000;10000;4000;128;1000;1024;1024;8192;1000;400;32;400;4096;1024;10000;1024;4000;500;1000;1024;400;1024,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,6;4;2;14;8;3;14;2;12;12;2;6;2;4;5;3;3;14;8;14;14;4;1;4;12;4;5;5;14;5,21.10;26.47;8.94;46.42;27.36;14.50;46.42;8.58;43.24;43.24;8.58;21.10;8.94;17.12;18.92;11.71;14.50;50.12;27.36;50.12;46.42;17.12;5.43;17.12;42.85;26.47;17.66;18.92;50.12;18.92,2271.1510,149980845266132,149984467644142,3622.37801,59696,2251472,9827520,0,0,,std_14q_real1,,,,,
std_14q_real1-std-rand30_t4-r0-1788152961,2026-08-30T22:09:21,std,build_0071783e_20260829023649,0.002,493d60f,batch,rand30_t4,0,ok,,30,128;500;1000;4096;32;1000;4096;24576;10000;10000;4000;128;1000;1024;1024;8192;1000;400;32;400;4096;1024;10000;1024;4000;500;1000;1024;400;1024,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,6;4;2;14;8;3;14;2;12;12;2;6;2;4;5;3;3;14;8;14;14;4;1;4;12;4;5;5;14;5,21.10;26.47;8.94;46.42;27.36;14.50;46.42;8.58;43.24;43.24;8.58;21.10;8.94;17.12;18.92;11.71;14.50;50.12;27.36;50.12;46.42;17.12;5.43;17.12;42.85;26.47;17.66;18.92;50.12;18.92,2271.1510,149984784973286,149988407945461,3622.972175,59696,2251472,9827520,0,0,,std_14q_real1,,,,,
std_14q_real1-std-rand30_t4-r1-1788152965,2026-08-30T22:09:25,std,build_0071783e_20260829023649,0.002,493d60f,batch,rand30_t4,1,ok,,30,128;500;1000;4096;32;1000;4096;24576;10000;10000;4000;128;1000;1024;1024;8192;1000;400;32;400;4096;1024;10000;1024;4000;500;1000;1024;400;1024,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,6;4;2;14;8;3;14;2;12;12;2;6;2;4;5;3;3;14;8;14;14;4;1;4;12;4;5;5;14;5,21.10;26.47;8.94;46.42;27.36;14.50;46.42;8.58;43.24;43.24;8.58;21.10;8.94;17.12;18.92;11.71;14.50;50.12;27.36;50.12;46.42;17.12;5.43;17.12;42.85;26.47;17.66;18.92;50.12;18.92,2271.1510,149988713246654,149992335783535,3622.536881,59696,2251472,9827520,0,0,,std_14q_real1,,,,,
std_14q_real1-std-rand30_t4-r2-1788152969,2026-08-30T22:09:29,std,build_0071783e_20260829023649,0.002,493d60f,batch,rand30_t4,2,ok,,30,128;500;1000;4096;32;1000;4096;24576;10000;10000;4000;128;1000;1024;1024;8192;1000;400;32;400;4096;1024;10000;1024;4000;500;1000;1024;400;1024,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,6;4;2;14;8;3;14;2;12;12;2;6;2;4;5;3;3;14;8;14;14;4;1;4;12;4;5;5;14;5,21.10;26.47;8.94;46.42;27.36;14.50;46.42;8.58;43.24;43.24;8.58;21.10;8.94;17.12;18.92;11.71;14.50;50.12;27.36;50.12;46.42;17.12;5.43;17.12;42.85;26.47;17.66;18.92;50.12;18.92,2271.1510,149992651859177,149996274521879,3622.662702,59696,2251472,9827520,0,0,,std_14q_real1,,,,,
std_14q_real1-std-rand30_t4-r3-1788152973,2026-08-30T22:09:33,std,build_0071783e_20260829023649,0.002,493d60f,batch,rand30_t4,3,ok,,30,128;500;1000;4096;32;1000;4096;24576;10000;10000;4000;128;1000;1024;1024;8192;1000;400;32;400;4096;1024;10000;1024;4000;500;1000;1024;400;1024,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,6;4;2;14;8;3;14;2;12;12;2;6;2;4;5;3;3;14;8;14;14;4;1;4;12;4;5;5;14;5,21.10;26.47;8.94;46.42;27.36;14.50;46.42;8.58;43.24;43.24;8.58;21.10;8.94;17.12;18.92;11.71;14.50;50.12;27.36;50.12;46.42;17.12;5.43;17.12;42.85;26.47;17.66;18.92;50.12;18.92,2271.1510,149996580409108,150000203991740,3623.582632,59696,2251472,9827520,0,0,,std_14q_real1,,,,,
std_14q_real1-std-rand30_t4-r4-1788152977,2026-08-30T22:09:37,std,build_0071783e_20260829023649,0.002,493d60f,batch,rand30_t4,4,ok,,30,128;500;1000;4096;32;1000;4096;24576;10000;10000;4000;128;1000;1024;1024;8192;1000;400;32;400;4096;1024;10000;1024;4000;500;1000;1024;400;1024,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,6;4;2;14;8;3;14;2;12;12;2;6;2;4;5;3;3;14;8;14;14;4;1;4;12;4;5;5;14;5,21.10;26.47;8.94;46.42;27.36;14.50;46.42;8.58;43.24;43.24;8.58;21.10;8.94;17.12;18.92;11.71;14.50;50.12;27.36;50.12;46.42;17.12;5.43;17.12;42.85;26.47;17.66;18.92;50.12;18.92,2271.1510,150000514835869,150004139415340,3624.579471,59696,2251472,9827520,0,0,,std_14q_real1,,,,,
std_14q_real1-std-rand30_t5-r-1-1788152981,2026-08-30T22:09:41,std,build_0071783e_20260829023649,0.002,493d60f,batch,rand30_t5,-1,ok,,30,4000;1000;32;1024;1000;500;10000;1024;500;1024;8192;1024;1024;8192;1024;4000;1000;4096;1000;8192;128;1024;128;1000;128;1024;10000;4096;4000;10000,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,12;5;8;3;3;4;12;5;4;3;3;3;3;4;5;2;3;14;5;3;6;5;6;3;6;6;1;14;12;12,42.85;17.66;27.36;12.06;14.50;26.47;43.24;18.92;26.47;12.06;11.71;12.06;12.06;14.84;18.92;8.58;14.50;46.42;17.66;11.71;21.10;18.92;21.10;14.50;21.10;59.48;5.43;46.42;42.85;43.24,2272.7094,150005181152779,150008694236255,3513.083476,56848,1895008,9654016,0,0,,std_14q_real1,,,,,
std_14q_real1-std-rand30_t5-r0-1788152985,2026-08-30T22:09:45,std,build_0071783e_20260829023649,0.002,493d60f,batch,rand30_t5,0,ok,,30,4000;1000;32;1024;1000;500;10000;1024;500;1024;8192;1024;1024;8192;1024;4000;1000;4096;1000;8192;128;1024;128;1000;128;1024;10000;4096;4000;10000,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,12;5;8;3;3;4;12;5;4;3;3;3;3;4;5;2;3;14;5;3;6;5;6;3;6;6;1;14;12;12,42.85;17.66;27.36;12.06;14.50;26.47;43.24;18.92;26.47;12.06;11.71;12.06;12.06;14.84;18.92;8.58;14.50;46.42;17.66;11.71;21.10;18.92;21.10;14.50;21.10;59.48;5.43;46.42;42.85;43.24,2272.7094,150009176409638,150012691782177,3515.372539,56848,1895008,9654016,0,0,,std_14q_real1,,,,,
std_14q_real1-std-rand30_t5-r1-1788152989,2026-08-30T22:09:49,std,build_0071783e_20260829023649,0.002,493d60f,batch,rand30_t5,1,ok,,30,4000;1000;32;1024;1000;500;10000;1024;500;1024;8192;1024;1024;8192;1024;4000;1000;4096;1000;8192;128;1024;128;1000;128;1024;10000;4096;4000;10000,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,12;5;8;3;3;4;12;5;4;3;3;3;3;4;5;2;3;14;5;3;6;5;6;3;6;6;1;14;12;12,42.85;17.66;27.36;12.06;14.50;26.47;43.24;18.92;26.47;12.06;11.71;12.06;12.06;14.84;18.92;8.58;14.50;46.42;17.66;11.71;21.10;18.92;21.10;14.50;21.10;59.48;5.43;46.42;42.85;43.24,2272.7094,150013175498635,150016691028496,3515.529861,56848,1895008,9654016,0,0,,std_14q_real1,,,,,
std_14q_real1-std-rand30_t5-r2-1788152993,2026-08-30T22:09:53,std,build_0071783e_20260829023649,0.002,493d60f,batch,rand30_t5,2,ok,,30,4000;1000;32;1024;1000;500;10000;1024;500;1024;8192;1024;1024;8192;1024;4000;1000;4096;1000;8192;128;1024;128;1000;128;1024;10000;4096;4000;10000,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,12;5;8;3;3;4;12;5;4;3;3;3;3;4;5;2;3;14;5;3;6;5;6;3;6;6;1;14;12;12,42.85;17.66;27.36;12.06;14.50;26.47;43.24;18.92;26.47;12.06;11.71;12.06;12.06;14.84;18.92;8.58;14.50;46.42;17.66;11.71;21.10;18.92;21.10;14.50;21.10;59.48;5.43;46.42;42.85;43.24,2272.7094,150017171652393,150020687040532,3515.388139,56848,1895008,9654016,0,0,,std_14q_real1,,,,,
std_14q_real1-std-rand30_t5-r3-1788152997,2026-08-30T22:09:57,std,build_0071783e_20260829023649,0.002,493d60f,batch,rand30_t5,3,ok,,30,4000;1000;32;1024;1000;500;10000;1024;500;1024;8192;1024;1024;8192;1024;4000;1000;4096;1000;8192;128;1024;128;1000;128;1024;10000;4096;4000;10000,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,12;5;8;3;3;4;12;5;4;3;3;3;3;4;5;2;3;14;5;3;6;5;6;3;6;6;1;14;12;12,42.85;17.66;27.36;12.06;14.50;26.47;43.24;18.92;26.47;12.06;11.71;12.06;12.06;14.84;18.92;8.58;14.50;46.42;17.66;11.71;21.10;18.92;21.10;14.50;21.10;59.48;5.43;46.42;42.85;43.24,2272.7094,150021169299266,150024684525433,3515.226167,56848,1895008,9654016,0,0,,std_14q_real1,,,,,
